time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1974-03-11T10:37:29.570Z,36.4163333,-120.9936667,6.291,3.72,md,25,74,0.02252,0.06,nc,nc1018958,2016-12-14T18:43:28.825Z,"24 km ENE of Greenfield, California",earthquake,0.26,0.68,0.19,7,reviewed,nc,nc
1974-03-10T23:24:07.640Z,35.4343333,-121.0011667,4.324,2.99,md,10,224,0.5514,0.07,nc,nc1018955,2016-12-14T18:43:17.609Z,"9 km W of Cayucos, California",earthquake,3.4,9.48,0.35,3,reviewed,nc,nc
1974-03-10T23:21:08.870Z,37.2778333,-121.6505,8.913,3,ml,51,86,0.02793,0.06,nc,nc1018954,2016-12-14T18:43:12.390Z,"16 km N of Morgan Hill, California",earthquake,0.21,0.39,,0,reviewed,nc,nc
1974-03-10T21:04:05.470Z,36.8041667,-121.2701667,3.731,3.22,md,24,53,0.05495,0.04,nc,nc1018953,2016-12-14T18:43:05.005Z,"4 km ENE of Tres Pinos, California",earthquake,0.23,0.76,0.09,5,reviewed,nc,nc
1974-03-10T20:52:58.700Z,37.0308333,-121.4905,5.698,2.72,md,18,51,0.007207,0.06,nc,nc1018952,2016-12-14T18:43:01.128Z,"7 km ENE of Gilroy, California",earthquake,0.28,0.58,0.23,5,reviewed,nc,nc
1974-03-10T13:36:27.300Z,35.9986667,-120.5671667,3.103,3.06,md,10,149,0.09279,0.04,nc,nc1018949,2016-12-14T18:42:48.983Z,"16 km NW of Parkfield, California",earthquake,0.63,1.52,0.23,5,reviewed,nc,nc
1974-03-10T13:28:32.750Z,35.9983333,-120.567,3.353,3.13,md,10,149,0.09189,0.04,nc,nc1018948,2016-12-14T18:42:44.672Z,"16 km NW of Parkfield, California",earthquake,0.61,1.51,0.12,4,reviewed,nc,nc
1974-03-10T12:27:27.970Z,36.583,-121.1776667,4.554,3.14,md,21,45,0.01261,0.06,nc,nc1018947,2016-12-14T18:42:40.332Z,"22 km NE of Soledad, California",earthquake,0.23,0.59,0.15,4,reviewed,nc,nc
1974-03-10T09:06:38.280Z,35.766,-121.2365,-0.4,3.69,md,26,233,0.3225,0.26,nc,nc1018945,2016-12-14T18:42:31.784Z,"14 km NNW of San Simeon, California",earthquake,1.51,3.98,0.52,8,reviewed,nc,nc
1974-03-10T06:28:51.760Z,35.4563333,-118.3883333,0.57,2.57,ml,13,143,,0.46,ci,ci3318404,2016-01-29T01:12:41.490Z,"17km SSE of Bodfish, CA",earthquake,1.5,3.42,0.189,3,reviewed,ci,ci
1974-03-10T05:22:39.110Z,36.5821667,-121.1785,4.154,2.88,md,16,46,0.01171,0.06,nc,nc1018944,2016-12-14T18:42:27.429Z,"21 km NE of Soledad, California",earthquake,0.26,0.6,0.03,3,reviewed,nc,nc
1974-03-10T04:34:19.700Z,36.21,-89.53,5,2.5,lg,,,,,us,usp00005jt,2014-11-06T23:21:23.286Z,"7 km SSW of Ridgely, Tennessee",earthquake,,,,,reviewed,j,slm
1974-03-09T22:27:09.520Z,32.9545,-119.0135,6,2.61,mh,14,237,0.393,0.56,ci,ci3318403,2016-01-29T01:17:43.730Z,"39km WSW of San Clemente Is. (NW tip), CA",earthquake,3.1,31.61,0.137,10,reviewed,ci,ci
1974-03-09T04:19:09.130Z,34.3866667,-118.4343333,8.48,3.11,ml,24,48,,0.41,ci,ci3318402,2016-01-29T01:27:41.310Z,"7km ESE of Santa Clarita, CA",earthquake,0.85,1.08,0.129,10,reviewed,ci,ci
1974-03-09T03:30:25.870Z,34.3771667,-118.4171667,12.65,2.6,mh,,,,,ci,ci12321979,2016-01-29T01:28:41.670Z,"9km ESE of Santa Clarita, CA",earthquake,,,,0,reviewed,ci,ci
1974-03-09T01:22:52.430Z,34.3666667,-118.4401667,6.6,2.9,ml,17,73,,0.55,ci,ci3318401,2016-01-29T01:17:43.210Z,"8km SE of Santa Clarita, CA",earthquake,1.34,1.64,0.108,8,reviewed,ci,ci
1974-03-09T01:04:14.680Z,34.3608333,-118.4241667,8.32,2.6,mh,,,,,ci,ci12321955,2016-01-29T01:48:24.320Z,"9km N of Pacoima, CA",earthquake,,,,0,reviewed,ci,ci
1974-03-09T00:54:31.630Z,34.386,-118.3848333,8.63,4.37,ml,10,131,,0.62,ci,ci3320111,2016-01-29T01:22:44.580Z,"12km ESE of Santa Clarita, CA",earthquake,1.59,2.27,0.352,8,reviewed,ci,ci
1974-03-09T00:54:13.450Z,34.3778333,-118.4213333,7.7,3.64,ml,20,50,,0.4,ci,ci3318399,2016-01-29T01:47:22.510Z,"9km ESE of Santa Clarita, CA",earthquake,0.83,1.39,0.273,8,reviewed,ci,ci
1974-03-08T19:10:14.640Z,36.6501667,-121.2648333,3.263,3.97,md,41,49,0.01802,0.1,nc,nc1018936,2016-12-14T18:41:51.230Z,"16 km SSE of Tres Pinos, California",earthquake,0.21,0.42,0.69,3,reviewed,nc,nc
1974-03-08T18:56:18.800Z,36.652,-121.2653333,2.683,3.31,md,38,48,0.01622,0.08,nc,nc1018935,2016-12-14T18:41:43.460Z,"16 km SSE of Tres Pinos, California",earthquake,0.18,0.33,,1,reviewed,nc,nc
1974-03-08T18:55:14.710Z,36.6518333,-121.2665,2.503,3.34,md,29,48,0.01622,0.08,nc,nc1018934,2016-12-14T18:41:35.780Z,"16 km SSE of Tres Pinos, California",earthquake,0.2,0.37,0.49,13,reviewed,nc,nc
1974-03-08T18:02:26.230Z,34.361,-118.4475,11.63,2.84,ml,9,74,,0.35,ci,ci3318398,2016-01-29T01:37:17.250Z,"8km SE of Santa Clarita, CA",earthquake,1.22,1.24,0.071,4,reviewed,ci,ci
1974-03-08T12:47:20.970Z,36.5773333,-121.0795,8.314,2.62,md,14,171,0.06757,0.07,nc,nc1018932,2016-12-14T18:41:25.950Z,"27 km NE of Soledad, California",earthquake,0.49,1.01,0.24,3,reviewed,nc,nc
1974-03-07T20:00:04.700Z,34.359,-118.447,4.56,2.6,ml,12,74,,0.39,ci,ci3318396,2016-01-29T01:37:16.750Z,"8km SE of Santa Clarita, CA",earthquake,0.9,1.17,0.034,4,reviewed,ci,ci
1974-03-07T15:32:55.810Z,36.4661667,-120.7415,13.126,3.08,md,8,202,0.1117,0.04,nc,nc1018926,2016-12-14T18:41:05.135Z,"31 km W of Three Rocks, California",earthquake,1.11,1.07,0.17,3,reviewed,nc,nc
1974-03-07T14:54:10.010Z,36.9611667,-121.5806667,5.793,3.84,md,36,57,0.005405,0.1,nc,nc1018925,2016-12-14T18:40:59.950Z,"5 km SSW of Gilroy, California",earthquake,0.23,0.46,0.28,8,reviewed,nc,nc
1974-03-07T04:59:05.610Z,37.1721667,-121.169,2.48,2.91,md,18,194,0.06216,0.12,nc,nc1018922,2016-12-14T18:40:47.811Z,"Northern California",earthquake,0.78,3.06,0.12,5,reviewed,nc,nc
1974-03-06T07:57:07.250Z,32.3356667,-115.1321667,7.69,2.59,mh,6,226,0.3422,0.32,ci,ci3318378,2016-01-29T01:17:42.700Z,"6km NNW of Guadalupe Victoria, B.C., MX",earthquake,1.79,6.69,0.047,4,reviewed,ci,ci
1974-03-06T01:52:34.580Z,34.0966667,-118.2396667,10.87,2.56,ml,12,82,,0.31,ci,ci3318377,2016-01-29T01:32:30.990Z,"2km ENE of Silver Lake, CA",earthquake,0.8,1,0.062,4,reviewed,ci,ci
1974-03-04T23:06:17.910Z,37.2023333,-121.5965,3.978,2.8,md,14,103,0.04505,0.04,nc,nc1018904,2016-12-14T18:39:46.598Z,"9 km NNE of Morgan Hill, California",earthquake,0.29,0.82,0.14,6,reviewed,nc,nc
1974-03-04T19:30:50.130Z,36.4975,-121.0765,4.101,2.52,md,16,90,0.01261,0.02,nc,nc1018902,2016-12-14T18:39:38.384Z,"23 km ENE of Soledad, California",earthquake,0.24,0.41,0.36,5,reviewed,nc,nc
1974-03-04T14:24:27.800Z,35.68,-90.35,5,3,lg,,,,,us,usp00005gp,2014-11-06T23:21:23.220Z,"7 km NNW of Lepanto, Arkansas",earthquake,,,,,reviewed,j,slm
1974-03-04T10:20:11.560Z,36.8616667,-121.2296667,4.914,2.56,md,12,125,0.03153,0.07,nc,nc1018898,2016-12-14T18:39:22.042Z,"11 km NE of Tres Pinos, California",earthquake,0.36,0.5,0.34,5,reviewed,nc,nc
1974-03-04T09:36:54.280Z,36.5418333,-121.138,7.009,2.85,md,14,61,0.05315,0.02,nc,nc1018896,2016-12-14T18:39:14.530Z,"Central California",earthquake,0.29,0.69,0.15,4,reviewed,nc,nc
1974-03-04T08:03:55.750Z,32.5291667,-114.7495,6.96,2.65,mh,7,218,0.03646,0.49,ci,ci3318375,2016-01-29T01:32:30.500Z,"8km NNE of San Luis Rio Colorado, Son., MX",earthquake,5.23,3.24,0.097,7,reviewed,ci,ci
1974-03-04T02:12:08.620Z,36.4255,-121.0156667,-0.582,2.98,md,7,176,0.002703,0.05,nc,nc1018893,2016-12-14T18:39:02.485Z,"23 km ENE of Greenfield, California",earthquake,0.83,0.44,0.66,5,reviewed,nc,nc
1974-03-03T16:59:24.080Z,34.0645,-118.9948333,3,2.68,ml,14,181,,0.48,ci,ci3318373,2016-01-29T01:37:15.770Z,"17km SSE of Camarillo, CA",earthquake,1.65,31.61,0.114,4,reviewed,ci,ci
1974-03-03T16:32:38.630Z,34.0965,-118.7841667,0.01,2.61,ml,12,232,,0.62,ci,ci3318372,2016-01-29T01:22:43.550Z,"4km SSW of Agoura Hills, CA",earthquake,4.36,3.29,0.169,6,reviewed,ci,ci
1974-03-03T16:29:02.240Z,34.358,-118.5238333,4.65,2.8,ml,14,62,,0.31,ci,ci3318368,2016-01-29T01:32:29.970Z,"7km SSW of Santa Clarita, CA",earthquake,0.72,1.13,0.209,8,reviewed,ci,ci
1974-03-03T12:46:00.170Z,36.2973333,-120.8691667,5.322,2.82,md,10,116,0.05315,0.04,nc,nc1018887,2016-12-14T18:38:39.395Z,"23 km NE of San Lucas, California",earthquake,0.32,0.75,0.33,4,reviewed,nc,nc
1974-03-03T09:19:34.880Z,36.8613333,-121.4553333,2.313,2.56,md,16,60,0.03874,0.12,nc,nc1018886,2016-12-14T18:38:35.599Z,"4 km WNW of Hollister, California",earthquake,0.3,1.25,0.28,5,reviewed,nc,nc
1974-03-03T00:27:44.740Z,36.436,-120.9991667,-0.132,3.23,md,14,120,0.01982,0.12,nc,nc1018884,2016-12-14T18:38:26.937Z,"25 km ENE of Greenfield, California",earthquake,0.59,1.2,0.23,4,reviewed,nc,nc
1974-03-03T00:20:52.470Z,36.5615,-121.0991667,4.071,2.55,md,13,87,0.05495,0.09,nc,nc1018883,2016-12-14T18:38:23.048Z,"25 km NE of Soledad, California",earthquake,0.41,1.05,0.43,3,reviewed,nc,nc
1974-03-02T23:24:04.930Z,36.4428333,-120.9971667,1.108,3.5,md,16,96,0.02523,0.12,nc,nc1018882,2016-12-14T18:38:19.127Z,"Central California",earthquake,0.37,1.46,0.16,4,reviewed,nc,nc
1974-03-02T13:02:26.610Z,36.5566667,-121.1528333,6.559,2.52,md,13,71,0.03514,0.03,nc,nc1018875,2016-12-14T18:37:51.971Z,"21 km NE of Soledad, California",earthquake,0.33,0.81,0.14,4,reviewed,nc,nc
1974-03-02T08:28:24.980Z,37.2631667,-121.6428333,6.473,3.4,ml,53,81,0.02613,0.05,nc,nc1018874,2016-12-14T18:37:47.160Z,"Northern California",earthquake,0.19,0.34,,0,reviewed,nc,nc
1974-03-02T08:03:37.380Z,38.798,-122.8063333,3.345,2.53,md,5,213,0.0955,0.04,nc,nc1018873,2016-12-14T18:37:40.863Z,"7 km WSW of Cobb, California",earthquake,2.46,1.64,0.54,4,reviewed,nc,nc
1974-03-02T01:50:10.710Z,37.1405,-121.5736667,4.526,2.77,md,21,103,0.04595,0.07,nc,nc1018870,2016-12-14T18:37:29.336Z,"6 km NNE of San Martin, California",earthquake,0.29,0.7,0.33,5,reviewed,nc,nc
1974-03-01T19:17:39.180Z,36.6701667,-120.8535,5.925,2.99,md,11,111,0.04955,0.06,nc,nc1018866,2016-12-14T18:37:17.819Z,"37 km SSW of South Dos Palos, California",earthquake,0.73,1.78,0.21,4,reviewed,nc,nc
1974-03-01T13:01:33.880Z,38.7486667,-122.8658333,2.358,2.6,md,8,169,0.09279,0.24,nc,nc1018865,2016-12-14T18:37:14.002Z,"5 km NE of Geyserville, California",earthquake,1.69,8.09,0.18,4,reviewed,nc,nc
1974-02-28T07:52:22.270Z,36.707,-121.3325,2.45,3.72,md,25,66,0.009009,0.08,nc,nc1018861,2016-12-14T18:36:58.656Z,"9 km S of Tres Pinos, California",earthquake,0.24,0.42,0.18,5,reviewed,nc,nc
1974-02-28T07:45:57.300Z,36.1976667,-120.7665,7.761,3.2,md,10,149,0.03063,0.05,nc,nc1018860,2016-12-14T18:36:54.797Z,"23 km NNE of San Ardo, California",earthquake,0.43,0.5,0.33,5,reviewed,nc,nc
1974-02-28T05:40:05.860Z,36.7041667,-121.3315,2.53,3.73,md,31,43,0.01081,0.08,nc,nc1018859,2016-12-14T18:36:49.700Z,"9 km S of Tres Pinos, California",earthquake,0.21,0.41,0.44,8,reviewed,nc,nc
1974-02-27T22:14:29.500Z,36.7421667,-121.0143333,0.381,2.71,md,9,113,0.1045,0.15,nc,nc1018855,2016-12-14T18:36:31.848Z,"27 km E of Tres Pinos, California",earthquake,0.49,10.07,0.08,4,reviewed,nc,nc
1974-02-27T21:18:34.810Z,36.0121667,-120.6023333,3.146,2.84,md,6,156,0.1234,0.03,nc,nc1018853,2016-12-14T18:36:24.149Z,"19 km NW of Parkfield, California",earthquake,0.92,2.12,0.06,3,reviewed,nc,nc
1974-02-27T12:58:16.520Z,36.7975,-121.4473333,5.621,3.44,md,17,51,0.05676,0.1,nc,nc1018849,2016-12-14T18:36:11.020Z,"7 km SW of Hollister, California",earthquake,0.3,0.76,0.2,9,reviewed,nc,nc
1974-02-26T21:54:23.240Z,38.8045,-122.8006667,3.008,3.63,md,8,217,0.1,0.02,nc,nc1018844,2016-12-14T18:35:51.828Z,"7 km WSW of Cobb, California",earthquake,2.69,2.16,0.07,5,reviewed,nc,nc
1974-02-26T17:07:58.240Z,36.5066667,-121.0875,3.211,2.71,md,9,91,0.00991,0.05,nc,nc1018842,2016-12-14T18:35:48.026Z,"23 km ENE of Soledad, California",earthquake,0.39,1.66,0.02,3,reviewed,nc,nc
1974-02-26T15:45:03.450Z,36.0266667,-120.588,5.973,4.23,md,17,143,0.1234,0.08,nc,nc1018840,2016-12-14T18:35:39.533Z,"19 km NW of Parkfield, California",earthquake,0.59,0.96,0.4,6,reviewed,nc,nc
1974-02-26T06:33:05.060Z,38.742,-122.461,11.685,3.06,md,6,266,0.2342,0.06,nc,nc1018838,2016-12-14T18:35:32.344Z,"11 km SE of Hidden Valley Lake, California",earthquake,2.33,3.4,0.1,3,reviewed,nc,nc
1974-02-25T15:47:42.750Z,34.3611667,-118.4456667,9.05,2.68,ml,15,61,,0.38,ci,ci3318662,2016-01-29T01:47:21.490Z,"8km SE of Santa Clarita, CA",earthquake,1.01,1.29,0.239,8,reviewed,ci,ci
1974-02-25T14:30:16.170Z,36.7003333,-121.1675,12.71,2.56,md,18,111,0.03604,0.17,nc,nc1018836,2016-12-14T18:35:24.976Z,"16 km SE of Tres Pinos, California",earthquake,0.66,1.25,0.33,5,reviewed,nc,nc
1974-02-25T11:34:39.930Z,34.284,-116.8195,6,2.57,ml,10,105,,0.36,ci,ci3318660,2016-01-29T01:12:39.960Z,"4km NE of Big Bear City, CA",earthquake,0.74,31.61,0.081,4,reviewed,ci,ci
1974-02-25T08:57:22.510Z,36.9635,-121.588,6.073,3.22,md,34,34,0.008108,0.08,nc,nc1018835,2016-12-14T18:35:19.460Z,"5 km SSW of Gilroy, California",earthquake,0.21,0.42,0.38,9,reviewed,nc,nc
1974-02-25T08:14:50.130Z,35.4516667,-120.8785,4.438,3.28,md,9,292,0.4703,0.06,nc,nc1018834,2016-12-14T18:35:13.303Z,"1 km NE of Cayucos, California",earthquake,5.43,9.31,0.26,3,reviewed,nc,nc
1974-02-25T08:08:28.030Z,38.7913333,-122.8161667,4.335,2.82,md,7,183,0.09279,0.04,nc,nc1018833,2016-12-14T18:35:09.331Z,"8 km WSW of Cobb, California",earthquake,1.59,1.19,0.26,3,reviewed,nc,nc
1974-02-25T08:02:02.440Z,37.3545,-121.7215,5.673,3.23,md,33,77,0.02883,0.05,nc,nc1018832,2016-12-14T18:35:04.150Z,"8 km ESE of East Foothills, California",earthquake,0.23,0.38,0.35,5,reviewed,nc,nc
1974-02-25T03:46:33.440Z,36.7163333,-121.3556667,2.657,3.2,md,23,60,0.01261,0.07,nc,nc1018830,2016-12-14T18:34:54.329Z,"8 km SSW of Tres Pinos, California",earthquake,0.29,0.42,0.58,5,reviewed,nc,nc
1974-02-24T16:58:51.580Z,36.4638333,-121.037,5.933,3.28,md,24,73,0.04144,0.06,nc,nc1018828,2016-12-14T18:34:46.893Z,"24 km NE of Greenfield, California",earthquake,0.29,0.67,0.37,7,reviewed,nc,nc
1974-02-24T07:53:45.200Z,35.82,-90.38,6,3.2,lg,,,,,us,usp00005d2,2014-11-06T23:21:22.983Z,"2 km SSW of Black Oak, Arkansas",earthquake,,,,,reviewed,us,slm
1974-02-24T06:13:07.780Z,36.7246667,-121.3355,13.18,2.62,md,16,66,0.01622,0.05,nc,nc1018824,2016-12-14T18:34:31.395Z,"7 km S of Tres Pinos, California",earthquake,0.32,0.6,0.28,7,reviewed,nc,nc
1974-02-24T04:56:16.600Z,36.7881667,-121.2978333,6.701,2.58,md,20,72,0.08198,0.05,nc,nc1018822,2016-12-14T18:34:23.915Z,"2 km E of Tres Pinos, California",earthquake,0.24,0.93,0.05,6,reviewed,nc,nc
1974-02-24T02:52:49.700Z,35.9268333,-117.6633333,6,2.53,mh,3,164,0.6131,0.1,ci,ci3318659,2016-01-29T01:32:28.020Z,"22km E of Little Lake, CA",earthquake,0.67,31.61,0.145,8,reviewed,ci,ci
1974-02-23T07:43:48.560Z,36.5145,-121.0956667,5.901,2.5,md,12,69,0.01712,0.02,nc,nc1018817,2016-12-14T18:34:08.931Z,"22 km ENE of Soledad, California",earthquake,0.28,0.65,0.39,5,reviewed,nc,nc
1974-02-23T00:29:17.960Z,36.4628333,-121.0398333,5.231,3.42,md,24,72,0.04144,0.06,nc,nc1018815,2016-12-14T18:34:01.316Z,"24 km NE of Greenfield, California",earthquake,0.28,0.6,0.53,9,reviewed,nc,nc
1974-02-22T20:15:57.410Z,32.975,-116.4078333,6,2.7,ml,11,76,,0.6,ci,ci3319165,2016-01-29T01:47:20.500Z,"20km NNE of Pine Valley, CA",earthquake,1.06,31.61,,1,reviewed,ci,ci
1974-02-22T12:05:20.990Z,36.2513333,-120.8175,5.651,2.58,md,8,150,0.03964,0.08,nc,nc1018811,2016-12-14T18:33:46.546Z,"22 km NE of San Lucas, California",earthquake,0.46,0.89,0.37,3,reviewed,nc,nc
1974-02-21T13:45:23.940Z,36.7233333,-121.3656667,2.727,3.4,md,17,62,0.02252,0.05,nc,nc1018802,2016-12-14T18:33:13.266Z,"8 km SSW of Tres Pinos, California",earthquake,0.27,0.56,0.12,5,reviewed,nc,nc
1974-02-21T11:15:43.140Z,37.1863333,-121.6138333,3.4,2.59,md,19,96,0.02523,0.05,nc,nc1018799,2016-12-14T18:33:01.888Z,"7 km NNE of Morgan Hill, California",earthquake,0.24,0.52,0.59,6,reviewed,nc,nc
1974-02-21T05:04:28.240Z,36.1435,-119.9296667,5.258,3.41,md,7,320,0.3937,0.02,nc,nc1018796,2016-12-14T18:32:50.037Z,"10 km WSW of Stratford, California",earthquake,5.35,5.27,0.61,4,reviewed,nc,nc
1974-02-21T04:38:24.940Z,32.9661667,-115.8996667,17,3.36,ml,15,82,,0.3,ci,ci3318654,2016-01-29T01:17:41.150Z,"27km WSW of Westmorland, CA",earthquake,0.71,2.36,0.095,5,reviewed,ci,ci
1974-02-20T22:21:53.930Z,36.2705,-120.8626667,6.701,2.85,md,7,116,0.07207,0.19,nc,nc1018793,2016-12-14T18:32:38.865Z,"21 km NE of San Lucas, California",earthquake,0.68,1.96,0.05,5,reviewed,nc,nc
1974-02-20T10:55:16.100Z,36.6248333,-121.1653333,7.464,4.16,md,30,61,0.04054,0.1,nc,nc1018791,2016-12-14T18:32:29.800Z,"23 km SE of Tres Pinos, California",earthquake,0.27,0.63,0.29,8,reviewed,nc,nc
1974-02-20T06:17:21.310Z,33.0746667,-116.6848333,17.93,2.6,ml,8,86,,0.34,ci,ci3318652,2016-01-29T01:12:39.460Z,"8km W of Julian, CA",earthquake,0.82,5.17,0.027,2,reviewed,ci,ci
1974-02-20T05:18:15.870Z,33.9771667,-119.4358333,6,2.57,mh,12,198,,0.63,ci,ci3318650,2016-01-29T01:32:27.040Z,"10km SE of Santa Cruz Is. (E end), CA",earthquake,2.36,31.61,0.204,14,reviewed,ci,ci
1974-02-19T13:43:13.040Z,36.5611667,-121.1133333,0.969,2.72,md,11,83,0.05946,0.06,nc,nc1018782,2016-12-14T18:31:50.990Z,"24 km NE of Soledad, California",earthquake,0.33,0.79,0.19,4,reviewed,nc,nc
1974-02-19T06:42:05.530Z,33.0258333,-117.8405,6,2.86,ml,10,157,,0.34,ci,ci3318649,2016-01-29T01:32:26.550Z,"48km WSW of Carlsbad, CA",earthquake,1.01,31.61,0.03,5,reviewed,ci,ci
1974-02-19T06:07:54.570Z,33.7673333,-116.0323333,1.53,3.3,ml,9,107,,0.34,ci,ci3318648,2016-01-29T01:37:14.280Z,"16km NE of Coachella, CA",earthquake,1.02,2.61,0.057,5,reviewed,ci,ci
1974-02-18T13:12:21.010Z,34.1766667,-117.6111667,0.95,2.57,ml,18,55,,0.41,ci,ci3318647,2016-01-29T01:27:39.800Z,"7km NNW of Rancho Cucamonga, CA",earthquake,0.8,1.5,0.277,4,reviewed,ci,ci
1974-02-18T07:18:10.840Z,36.1121667,-119.9713333,8.448,3.91,md,10,270,0.3486,0.05,nc,nc1018774,2016-12-14T18:31:19.462Z,"11 km N of Kettleman City, California",earthquake,2.12,2.2,0.04,3,reviewed,nc,nc
1974-02-17T07:11:17.400Z,37.1106667,-121.5191667,7.004,3.28,md,36,104,0.05856,0.06,nc,nc1018765,2016-12-14T18:30:42.780Z,"8 km ENE of San Martin, California",earthquake,0.23,0.58,0.47,6,reviewed,nc,nc
1974-02-16T13:30:02.140Z,36.8025,-121.1523333,2.477,2.61,md,13,180,0.1387,0.06,nc,nc1018757,2016-12-14T18:30:09.290Z,"15 km E of Tres Pinos, California",earthquake,0.37,2.25,0.14,3,reviewed,nc,nc
1974-02-15T22:53:02.200Z,33.92,-93.02,1,2.8,lg,,,,,us,usp00005ah,2014-11-06T23:21:22.864Z,"12 km E of Gurdon, Arkansas",earthquake,,,,,reviewed,j,slm
1974-02-15T22:49:01.800Z,33.96,-93.03,1,3.8,mb,,,,,us,usp00005ag,2020-09-18T23:07:07.265Z,"12 km ENE of Gurdon, Arkansas",earthquake,,,,,reviewed,j,us
1974-02-15T22:35:44.700Z,34.05,-93.13,1,3.6,lg,,,,,us,usp00005af,2014-11-06T23:21:22.862Z,"4 km WSW of Gum Springs, Arkansas",earthquake,,,,,reviewed,j,slm
1974-02-15T22:32:34.600Z,33.95,-93.09,1,3.6,lg,,,,,us,usp00005ae,2014-11-06T23:21:22.861Z,"6 km ENE of Gurdon, Arkansas",earthquake,,,,,reviewed,j,slm
1974-02-15T18:56:36.020Z,34.0925,-118.273,9,2.51,ml,7,154,,0.1,ci,ci3318642,2016-01-29T01:42:01.290Z,"1km W of Silver Lake, CA",earthquake,0.56,1.06,0.076,4,reviewed,ci,ci
1974-02-15T14:45:35.900Z,34.4165,-118.3588333,12.83,2.58,ml,6,242,0.2395,0.22,ci,ci3318640,2016-01-29T01:27:39.310Z,"9km SSW of Agua Dulce, CA",earthquake,2.59,2.3,0.053,4,reviewed,ci,ci
1974-02-15T14:44:29.160Z,34.4215,-118.371,5.33,3.4,ml,20,49,,0.32,ci,ci3318639,2016-01-29T01:42:00.740Z,"9km SSW of Agua Dulce, CA",earthquake,0.71,1.21,0.132,10,reviewed,ci,ci
1974-02-15T13:33:49.200Z,36.5,-100.693,24,4.5,mb,,,,,us,usp00005ac,2021-05-13T21:55:41.309Z,"14 km NE of Perryton, Texas",earthquake,,,,,reviewed,us,us
1974-02-15T11:12:50.090Z,36.1156667,-120.241,15.423,2.7,md,9,224,0.2,0.11,nc,nc1018749,2016-12-14T18:29:41.994Z,"11 km ESE of Coalinga, California",earthquake,1.24,1.68,0.32,3,reviewed,nc,nc
1974-02-15T02:37:02.590Z,36.8606667,-121.4523333,2.699,3.07,md,24,46,0.03694,0.12,nc,nc1018748,2016-12-14T18:29:38.403Z,"4 km WNW of Hollister, California",earthquake,0.29,0.99,0.14,5,reviewed,nc,nc
1974-02-14T23:10:44.480Z,36.533,-121.1048333,8.95,3.11,md,20,62,0.08649,0.04,nc,nc1018745,2016-12-14T18:29:26.413Z,"23 km ENE of Soledad, California",earthquake,0.22,0.82,0.07,4,reviewed,nc,nc
1974-02-14T17:32:33.970Z,31.7448333,-116.0121667,6,3.33,mh,8,285,0.9064,0.42,ci,ci3319185,2016-01-29T01:22:41.580Z,"52km E of Maneadero, B.C., MX",earthquake,2.94,31.61,0.2,8,reviewed,ci,ci
1974-02-14T13:52:58.010Z,36.7333333,-121.3945,2.677,3.73,md,20,62,0.04775,0.08,nc,nc1018740,2016-12-14T18:29:08.047Z,"9 km SW of Tres Pinos, California",earthquake,0.26,0.85,0.17,9,reviewed,nc,nc
1974-02-14T09:56:58.590Z,34.2576667,-116.8228333,6,2.84,ml,13,103,,0.36,ci,ci3318637,2016-01-29T01:47:19.480Z,"2km E of Big Bear City, CA",earthquake,0.69,31.61,0.023,5,reviewed,ci,ci
1974-02-14T04:44:18.780Z,36.471,-121.0463333,7.841,3.27,md,15,95,0.04595,0.03,nc,nc1018734,2016-12-14T18:28:45.525Z,"24 km NE of Greenfield, California",earthquake,0.31,0.6,0.37,5,reviewed,nc,nc
1974-02-14T04:20:02.150Z,36.73,-121.384,3.137,4.28,md,43,32,0.03874,0.1,nc,nc1018730,2016-12-14T18:28:28.860Z,"8 km SW of Tres Pinos, California",earthquake,0.21,0.69,0.39,12,reviewed,nc,nc
1974-02-14T01:49:16.570Z,36.7305,-121.3833333,2.247,4.14,md,32,42,0.03874,0.1,nc,nc1018729,2016-12-14T18:28:21.250Z,"8 km SW of Tres Pinos, California",earthquake,0.24,0.78,0.27,11,reviewed,nc,nc
1974-02-13T19:57:50.190Z,36.0765,-120.6671667,1.975,2.88,md,11,140,0.05676,0.08,nc,nc1018723,2016-12-14T18:27:53.582Z,"22 km ENE of San Ardo, California",earthquake,0.61,2.06,0.67,8,reviewed,nc,nc
1974-02-13T10:11:08.740Z,36.0093333,-120.581,3.943,2.58,md,8,151,0.1081,0.03,nc,nc1018719,2016-12-14T18:27:37.006Z,"18 km NW of Parkfield, California",earthquake,0.62,1.41,0.03,3,reviewed,nc,nc
1974-02-12T23:30:35.560Z,37.499,-121.0431667,2.011,3.13,md,13,153,0.4198,0.09,nc,nc1018718,2016-12-14T18:27:33.020Z,"8 km ENE of Patterson, California",earthquake,0.99,9.21,0.31,3,reviewed,nc,nc
1974-02-12T08:35:22.270Z,36.858,-121.3291667,9.601,3,md,24,74,0.03153,0.05,nc,nc1018713,2016-12-14T18:27:14.064Z,"6 km NNE of Ridgemark, California",earthquake,0.25,0.62,0.32,11,reviewed,nc,nc
