time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1995-06-06T12:40:02.050Z,40.2891667,-120.2603333,1.546,2.65,md,20,249,0.182,0.07,nc,nc30074402,2016-12-23T11:57:44.812Z,"14 km SE of Litchfield, California",earthquake,1.07,2.17,0.2,29,reviewed,nc,nc
1995-06-06T09:57:30.380Z,34.931,-116.92,-1.029,2.59,ml,0,87.6,,0.158,ci,ci3215452,2016-02-12T05:33:23.666Z,"10km ENE of Barstow, California",earthquake,,0.59,,18,reviewed,ci,ci
1995-06-05T20:39:37.970Z,38.7845,-122.7733333,2.481,2.55,md,34,40,0.04595,0.04,nc,nc30074371,2016-12-23T11:54:52.660Z,"6 km SW of Cobb, California",earthquake,0.13,0.51,0.13,36,reviewed,nc,nc
1995-06-05T14:59:46.940Z,34.887,-119.199,8.314,3.18,ml,0,74.8,,0.324,ci,ci3215446,2016-02-13T01:50:38.891Z,"6km NW of Pine Mountain Club, California",earthquake,,0.351,,65,reviewed,ci,ci
1995-06-05T12:04:05.870Z,36.5885,-121.1848333,4.537,2.53,md,56,34,0.01441,0.05,nc,nc30074354,2016-12-23T11:53:50.460Z,"22 km NE of Soledad, California",earthquake,0.14,0.35,0.11,55,reviewed,nc,nc
1995-06-05T09:50:20.220Z,34.637,-116.52,2.02,2.66,ml,0,57.4,,0.191,ci,ci3215383,2016-02-13T01:50:37.363Z,"34km WSW of Ludlow, California",earthquake,,0.338,,24,reviewed,ci,ci
1995-06-05T09:42:07.510Z,36.5885,-121.1851667,4.697,2.62,md,73,34,0.01441,0.04,nc,nc30074350,2016-12-23T11:53:30.790Z,"22 km NE of Soledad, California",earthquake,0.09,0.26,0.13,84,reviewed,nc,nc
1995-06-05T01:14:13.960Z,38.8018333,-122.8041667,3.071,2.53,md,28,63,0.04955,0.04,nc,nc30074347,2016-12-23T11:52:53.930Z,"7 km WSW of Cobb, California",earthquake,0.16,0.59,0.14,32,reviewed,nc,nc
1995-06-04T06:08:44.600Z,37.4168333,-118.6193333,9.489,2.8,md,23,126,0.07838,0.05,nc,nc30074318,2016-12-23T11:50:22.890Z,"2 km W of Round Valley, California",earthquake,0.32,1.19,0.2,40,reviewed,nc,nc
1995-06-03T22:44:32.000Z,47.02,-76.29,18,3.4,mb,,,,,us,usp0006yhy,2014-11-07T00:58:05.379Z,"southern Quebec, Canada",earthquake,,,,1,reviewed,ott,us
1995-06-03T17:21:39.430Z,37.192,-114.826,5,3.9,md,,,,0.6,us,usp0006yhh,2016-02-13T06:50:51.269Z,"35 km ESE of Alamo, Nevada",earthquake,,,,,reviewed,us,ren
1995-06-03T07:49:43.130Z,40.364,-120.2816667,2.812,2.54,md,24,252,0.7649,0.21,nc,nc30074276,2016-12-23T11:46:56.437Z,"9 km ESE of Litchfield, California",earthquake,3.54,3.52,0.12,22,reviewed,nc,nc
1995-06-02T15:52:35.090Z,41.3495,-123.4628333,39.259,2.88,md,20,120,0.4649,0.07,nc,nc30074247,2016-12-23T11:44:58.909Z,"Northern California",earthquake,0.51,0.39,0.13,25,reviewed,nc,nc
1995-06-02T01:42:27.490Z,33.188,-115.597,4.484,2.76,ml,0,57.5,0.07585,0.288,ci,ci3215100,2016-02-13T04:22:50.404Z,"9km SW of Niland, California",earthquake,,0.225,,10,reviewed,ci,ci
1995-06-01T23:03:44.930Z,34.101,-116.419,2.597,2.75,ml,0,30.4,,0.197,ci,ci3215093,2016-02-13T06:50:45.376Z,"2km SE of Yucca Valley, California",earthquake,,0.224,,17,reviewed,ci,ci
1995-06-01T19:23:12.180Z,40.291,-124.3266667,7.725,2.82,md,13,226,0.1559,0.11,nc,nc30074217,2016-12-23T11:42:34.899Z,"28 km SW of Scotia, California",earthquake,0.77,0.42,0.13,24,reviewed,nc,nc
1995-06-01T04:49:29.320Z,34.287,-96.732,5,3,mblg,,,,,us,usp0006ye5,2014-11-07T00:58:03.672Z,"5 km NNE of Ravia, Oklahoma",earthquake,,,,,reviewed,tul,gs$
1995-06-01T01:06:15.700Z,30.3,-103.35,10,3.5,mblg,,,,,us,usp0006yds,2014-11-07T00:58:03.103Z,"14 km NW of Marathon, Texas",earthquake,,,,,reviewed,spe,gs$
1995-05-31T19:57:36.230Z,24.948,-103.869,10,3.8,mb,,,,1,us,usp0006ydb,2014-11-07T00:58:01.522Z,"6 km WNW of Pasaje, Mexico",earthquake,,,,1,reviewed,us,us
1995-05-30T21:45:32.460Z,38.8071667,-122.81,3.921,2.64,md,42,33,0.05135,0.09,nc,nc30074094,2016-12-23T11:32:45.670Z,"7 km WSW of Cobb, California",earthquake,0.15,0.41,0.1,44,reviewed,nc,nc
1995-05-30T19:05:01.960Z,46.965,-120.3773333,1.456,2.6,md,27,39,0.1416,0.34,uw,uw10376233,2016-07-23T16:30:06.460Z,"3 km SE of Kittitas, Washington",earthquake,0.807,1.2,0.1,8,reviewed,uw,uw
1995-05-30T05:25:46.090Z,37.4505,-118.825,11.22,2.94,md,24,83,0.07568,0.04,nc,nc30074062,2016-12-23T11:29:53.550Z,"15 km SW of Aspen Springs, California",earthquake,0.31,0.75,0.15,41,reviewed,nc,nc
1995-05-30T01:44:56.120Z,33.5,-116.824,12.981,3.13,ml,0,25.8,,0.258,ci,ci3214808,2016-02-12T03:07:57.968Z,"7km NNE of Aguanga, California",earthquake,,0.24,,54,reviewed,ci,ci
1995-05-29T17:57:51.020Z,37.5345,-118.8298333,5.85,2.67,md,22,109,0.04775,0.04,nc,nc30074023,2016-12-23T11:27:49.110Z,"10 km WSW of Aspen Springs, California",earthquake,0.29,0.62,0.18,34,reviewed,nc,nc
1995-05-28T20:47:57.710Z,37.158,-117.735,4.208,2.76,mc,0,196.8,,0.268,ci,ci3214706,2016-02-12T10:24:15.116Z,"49km E of Big Pine, California",earthquake,,,,50,reviewed,ci,ci
1995-05-28T16:14:15.260Z,38.8248333,-122.9056667,4.179,2.87,md,4,260,0.05856,0,nc,nc1220216,2016-12-23T11:21:24.745Z,"9 km ENE of Cloverdale, California",earthquake,4.36,4.19,0.07,6,reviewed,nc,nc
1995-05-28T16:12:52.070Z,38.8348333,-122.8208333,-0.151,3.1,md,46,33,0.05045,0.05,nc,nc30073962,2016-12-23T11:21:18.090Z,"8 km W of Cobb, California",earthquake,0.09,0.41,0.11,53,reviewed,nc,nc
1995-05-28T15:28:37.000Z,33.191,-87.827,1,3.4,mb_lg,,,1.78965,0.4,se,se61437,2022-06-28T14:49:20.535Z,"14 km WSW of Coker, Alabama",earthquake,,,,,reviewed,us,us
1995-05-28T01:38:52.260Z,38.612,-119.7473333,2.614,2.67,md,24,203,0.6144,0.05,nc,nc30073937,2016-12-23T11:18:03.782Z,"9 km SSE of Markleeville, California",earthquake,0.35,2.75,0.14,20,reviewed,nc,nc
1995-05-27T22:02:17.070Z,33.776,-116.138,6.288,2.6,ml,0,41.6,,0.154,ci,ci3214637,2016-02-12T23:16:23.416Z,"10km NE of Indio, California",earthquake,,0.892,,15,reviewed,ci,ci
1995-05-27T19:51:10.400Z,36.17,-89.43,6.4,3,md,,,,,us,usp0006y5r,2014-11-07T00:58:00.398Z,"11 km SSE of Ridgely, Tennessee",earthquake,,,,,reviewed,slm,slm
1995-05-27T10:14:43.200Z,38.7746667,-119.7165,5.123,2.63,md,17,261,0.7685,0.05,nc,nc30073908,2016-12-23T11:15:54.020Z,"7 km ESE of Mesa Vista, California",earthquake,1.18,1.51,0.09,18,reviewed,nc,nc
1995-05-27T06:45:37.480Z,40.5076667,-123.5606667,24.236,3.13,md,31,67,0.04685,0.09,nc,nc30073900,2016-12-23T11:14:44.500Z,"7 km NW of Mad River, California",earthquake,0.23,0.61,0.11,38,reviewed,nc,nc
1995-05-27T05:59:48.660Z,38.7858333,-119.7115,-0.6,2.69,md,17,226,0.7802,0.04,nc,nc30073899,2016-12-23T11:14:29.970Z,"7 km ESE of Mesa Vista, California",earthquake,0.96,1.33,0.12,17,reviewed,nc,nc
1995-05-27T05:49:43.320Z,38.7946667,-119.7095,-1.181,3.9,mw,64,153,0.764,0.09,nc,nc30073897,2016-12-23T11:14:07.120Z,"7 km E of Mesa Vista, California",earthquake,0.3,0.44,,2,reviewed,nc,nc
1995-05-26T17:54:08.890Z,36.5965,-121.1995,6.563,2.56,md,70,35,0.02252,0.05,nc,nc30073883,2016-12-23T11:12:33.000Z,"22 km NNE of Soledad, California",earthquake,0.09,0.26,0.13,83,reviewed,nc,nc
1995-05-26T04:58:12.660Z,37.3856667,-121.7413333,6.198,2.82,md,96,30,0.02973,0.03,nc,nc30073858,2016-12-23T11:10:09.600Z,"6 km E of East Foothills, California",earthquake,0.08,0.28,0.12,137,reviewed,nc,nc
1995-05-25T23:55:54.400Z,48.14,-114.478,9,3.4,mb,,,,,us,usp0006y1t,2014-11-07T00:57:59.952Z,"2 km NW of Kila, Montana",earthquake,,,,1,reviewed,but,us
1995-05-25T21:01:45.900Z,48.15,-114.458,9,3,ml,,,,,us,usp0006y1g,2014-11-07T00:57:59.931Z,"3 km N of Kila, Montana",earthquake,,,,,reviewed,but,pgc
1995-05-25T20:20:05.300Z,48.138,-114.457,9,3.4,ml,,,,,us,usp0006y1e,2014-11-07T00:57:59.928Z,"1 km N of Kila, Montana",earthquake,,,,,reviewed,but,but
1995-05-25T14:22:32.690Z,42.995,-78.831,5,3,mblg,,,,0.9,us,usp0006y0t,2014-11-07T00:57:59.869Z,"3 km NW of Amherst, New York",earthquake,,,,,reviewed,us,ott
1995-05-25T12:23:24.170Z,34.275,-118.458,9.918,3.1,ml,0,36.1,,0.285,ci,ci3214277,2016-02-12T23:16:19.207Z,"2km WSW of San Fernando, California",earthquake,,0.299,,77,reviewed,ci,ci
1995-05-25T05:12:57.910Z,39.6995,-111.2376667,14.51,2.91,md,8,135,0.3451,0.14,uu,uu50114410,2018-08-28T14:56:08.330Z,"7 km WSW of Scofield, Utah",earthquake,0.54,3.59,,3,reviewed,uu,uu
1995-05-25T00:37:27.140Z,35.037,-116.995,3.317,2.61,ml,0,70.8,,0.204,ci,ci3214241,2016-02-13T06:50:19.128Z,"16km N of Barstow, California",earthquake,,0.388,,27,reviewed,ci,ci
1995-05-24T22:16:30.750Z,40.4133333,-123.7976667,3.825,2.5,md,5,97,0.3387,0.2,nc,nc1220155,2016-12-23T11:04:33.155Z,"13 km E of Redcrest, California",earthquake,1.34,17.91,,1,reviewed,nc,nc
1995-05-24T17:00:50.580Z,46.4075,-123.848,7.323,2.5,md,28,184,0.06762,0.38,uw,uw10373523,2016-07-23T16:29:47.960Z,"5 km NNW of Naselle, Washington",earthquake,0.429,0.41,0.06,8,reviewed,uw,uw
1995-05-24T13:40:25.490Z,40.2706667,-121.175,7.126,2.58,md,20,128,0.0982,0.07,nc,nc30073770,2016-12-23T11:03:04.035Z,"3 km NW of Lake Almanor Country Club, California",earthquake,0.41,0.78,0.09,33,reviewed,nc,nc
1995-05-24T06:46:58.450Z,40.7135,-124.6975,13.081,2.7,md,14,278,0.3631,0.1,nc,nc30073760,2016-12-23T11:02:15.210Z,"39 km W of Indianola, California",earthquake,3.36,1.31,0.13,7,reviewed,nc,nc
1995-05-24T05:49:30.460Z,36.5473333,-121.1383333,8.796,2.73,md,67,40,0.05045,0.06,nc,nc30073757,2016-12-23T11:01:54.620Z,"21 km NE of Soledad, California",earthquake,0.11,0.25,0.1,74,reviewed,nc,nc
1995-05-24T02:01:36.580Z,40.3063333,-124.4588333,18.695,2.91,md,19,232,0.1928,0.05,nc,nc30073738,2016-12-23T11:00:57.327Z,"34 km SSW of Ferndale, California",earthquake,0.75,0.21,0.12,27,reviewed,nc,nc
1995-05-23T20:02:27.870Z,38.2138333,-112.731,5.44,2.61,md,12,144,0.2364,0.28,uu,uu50114360,2018-08-28T14:56:04.400Z,"10 km SW of Beaver, Utah",earthquake,1.06,1.45,,6,reviewed,uu,uu
1995-05-22T07:17:23.710Z,34.391,-118.653,15.234,2.54,ml,0,21,,0.263,ci,ci3213762,2016-02-12T07:54:15.377Z,"10km SW of Valencia, California",earthquake,,0.082,,20,reviewed,ci,ci
1995-05-21T20:44:16.610Z,34.39,-118.653,15.389,3.13,ml,0,42.7,,0.283,ci,ci3213729,2016-02-11T19:18:36.644Z,"10km SW of Valencia, California",earthquake,,0.157,,59,reviewed,ci,ci
1995-05-21T19:50:50.450Z,33.81,-116.988,10.68,3.02,ml,0,28.9,,0.157,ci,ci3213726,2016-02-11T22:03:26.653Z,"4km NW of San Jacinto, California",earthquake,,0.254,,71,reviewed,ci,ci
1995-05-21T18:59:16.060Z,34.388,-118.652,16.089,3.25,ml,0,21.8,,0.237,ci,ci3213718,2016-02-12T18:13:36.386Z,"10km SW of Valencia, California",earthquake,,0.149,,63,reviewed,ci,ci
1995-05-21T17:30:55.960Z,37.4156667,-118.721,9.299,2.96,md,23,87,0.1405,0.04,nc,nc30073623,2016-12-23T10:54:02.850Z,"11 km W of Round Valley, California",earthquake,0.35,1.08,0.14,47,reviewed,nc,nc
1995-05-20T21:09:09.600Z,48.122,-114.516,9,3.3,mb,,,,,us,usp0006xsd,2014-11-07T00:57:57.984Z,"4 km W of Kila, Montana",earthquake,,,,1,reviewed,but,us
1995-05-20T12:48:48.200Z,46.881,-121.9406667,12.017,4.1,md,53,33,0.06716,0.15,uw,uw10371163,2016-07-23T16:29:21.000Z,"15 km NNE of Ashford, Washington",earthquake,0.312,0.59,0.03,10,reviewed,uw,uw
1995-05-20T12:46:16.600Z,40.195,-108.961,3.739,4.1,ml,0,0,7.538,0,ci,ci3207334,2016-02-13T09:23:33.176Z,"434km E of Wendover, Utah",earthquake,,,,0,reviewed,ci,ci
1995-05-20T00:48:12.250Z,33.423,-118.175,4.358,2.59,ml,0,153,,0.352,ci,ci3213596,2016-02-12T12:55:05.949Z,"17km ENE of Avalon, California",earthquake,,9.437,,39,reviewed,ci,ci
1995-05-19T18:04:44.980Z,37.916,-112.5685,14.89,2.88,md,10,187,0.388,0.12,uu,uu50114210,2018-08-28T14:55:46.840Z,"15 km NW of Panguitch, Utah",earthquake,0.71,0.89,,6,reviewed,uu,uu
1995-05-19T16:29:28.440Z,37.8846667,-112.5273333,8.93,2.64,md,11,192,0.4319,0.35,uu,uu50114190,2018-08-28T14:55:44.830Z,"10 km NW of Panguitch, Utah",earthquake,1.69,4.22,,8,reviewed,uu,uu
1995-05-18T12:58:08.150Z,37.4176667,-121.7656667,7.17,2.66,md,101,20,0.04324,0.05,nc,nc30073444,2016-12-23T10:44:34.730Z,"6 km NE of East Foothills, California",earthquake,0.08,0.3,0.11,106,reviewed,nc,nc
1995-05-18T10:52:51.190Z,32.391,-118.538,5.564,3.22,ml,0,234.3,,0.31,ci,ci3213395,2016-02-13T09:23:21.495Z,"51km SSW of San Clemente Is. (SE tip), California",earthquake,,,,7,reviewed,ci,ci
1995-05-18T10:08:42.350Z,34.101,-116.999,3.67,2.54,ml,0,25.1,,0.146,ci,ci3213391,2016-02-12T07:53:51.095Z,"8km NNE of Yucaipa, California",earthquake,,0.161,,28,reviewed,ci,ci
1995-05-18T07:04:10.510Z,39.8026667,-122.7195,3.087,2.5,md,23,121,0.1198,0.06,nc,nc30073420,2016-12-23T10:43:39.500Z,"17 km WSW of Paskenta, California",earthquake,0.2,3.42,0.09,31,reviewed,nc,nc
1995-05-18T06:43:09.010Z,39.8163333,-122.7025,4.427,2.69,md,23,93,0.1036,0.04,nc,nc30073416,2016-12-23T10:43:24.080Z,"15 km WSW of Paskenta, California",earthquake,0.49,2.06,0.1,38,reviewed,nc,nc
1995-05-17T16:53:37.980Z,34.388,-118.655,15.829,2.78,ml,0,21.8,,0.253,ci,ci3213280,2016-02-12T03:07:30.160Z,"11km SW of Valencia, California",earthquake,,0.199,,50,reviewed,ci,ci
1995-05-17T09:26:06.430Z,37.1975,-118.4878333,10.637,2.98,md,25,210,0.1018,0.04,nc,nc30073345,2016-12-23T10:39:52.930Z,"12 km SW of Wilkerson, California",earthquake,0.47,0.69,0.14,50,reviewed,nc,nc
1995-05-17T08:30:02.750Z,40.26,-123.0901667,36.778,2.65,md,47,29,0.2261,0.19,nc,nc30073343,2016-12-23T10:39:21.480Z,"19 km E of Ruth, California",earthquake,0.32,1.09,0.12,36,reviewed,nc,nc
1995-05-17T08:10:25.520Z,39.8068333,-122.7293333,2.797,2.66,md,23,146,0.1189,0.05,nc,nc30073340,2016-12-23T10:39:09.090Z,"17 km WSW of Paskenta, California",earthquake,0.2,3.1,0.07,31,reviewed,nc,nc
1995-05-17T02:29:13.990Z,39.8071667,-122.7373333,2.557,4.4,mw,29,115,0.1207,0.08,nc,nc30073324,2016-12-23T10:37:28.450Z,"18 km WSW of Paskenta, California",earthquake,0.22,3.76,,4,reviewed,nc,nc
1995-05-17T02:22:57.060Z,34.387,-118.658,15.829,2.79,ml,0,21.9,,0.26,ci,ci3213199,2016-02-12T10:23:15.103Z,"11km SW of Valencia, California",earthquake,,0.177,,61,reviewed,ci,ci
1995-05-16T23:14:35.690Z,37.0583333,-121.4926667,4.504,2.61,md,93,49,0.05225,0.04,nc,nc30073316,2016-12-23T10:37:03.220Z,"8 km NE of Gilroy, California",earthquake,0.09,0.27,0.13,108,reviewed,nc,nc
1995-05-16T20:47:21.640Z,39.809,-122.7375,3.027,2.99,md,26,119,0.1198,0.08,nc,nc30073305,2016-12-23T10:36:01.300Z,"18 km WSW of Paskenta, California",earthquake,0.22,4.8,0.11,42,reviewed,nc,nc
1995-05-16T20:42:04.410Z,39.8066667,-122.7385,3.287,2.62,md,24,124,0.1216,0.07,nc,nc30073303,2016-12-23T10:35:52.174Z,"18 km WSW of Paskenta, California",earthquake,0.27,5.82,0.11,39,reviewed,nc,nc
1995-05-16T20:01:20.560Z,39.8098333,-122.7393333,2.637,3.45,md,32,138,0.1189,0.07,nc,nc30073391,2016-12-23T10:35:39.140Z,"18 km WSW of Paskenta, California",earthquake,0.18,3.21,0.15,60,reviewed,nc,nc
1995-05-16T19:59:55.260Z,39.809,-122.7368333,4.117,3.08,md,32,119,0.1189,0.08,nc,nc30073300,2016-12-23T10:35:26.940Z,"18 km WSW of Paskenta, California",earthquake,0.22,1.89,0.11,50,reviewed,nc,nc
1995-05-16T18:29:52.740Z,30.08,-115.867,18.4,3.8,md,,,,,us,usp0006xfw,2014-11-07T00:57:56.246Z,"13 km W of El Rosario de Arriba, Mexico",earthquake,,,,,reviewed,ecx,ecx
1995-05-15T22:27:16.550Z,33.905,-116.297,8.163,2.53,ml,0,34.2,,0.183,ci,ci3213064,2016-02-12T03:07:26.357Z,"13km NE of Thousand Palms, California",earthquake,,0.677,,13,reviewed,ci,ci
1995-05-15T21:58:46.070Z,37.9126667,-122.3596667,28.362,2.62,md,30,298,0.5505,0.45,nc,nc1220051,2016-12-23T10:30:53.870Z,"2 km SSW of Richmond, California",earthquake,14.07,23.76,0.31,10,reviewed,nc,nc
1995-05-15T10:16:52.100Z,31.574,-116.979,5.471,2.69,mc,0,328.8,1.133,0.391,ci,ci3213011,2016-02-15T18:33:50.682Z,"42km WSW of Maneadero, B.C., MX",earthquake,,,,32,reviewed,ci,ci
1995-05-14T12:53:44.230Z,42.054,-112.2005,8.07,2.69,md,20,69,0.06212,0.15,uu,uu50114025,2018-08-28T14:55:27.170Z,"9 km NNE of Portage, Utah",earthquake,0.38,0.61,,16,reviewed,uu,uu
1995-05-14T05:41:13.040Z,37.331,-118.4025,12.119,2.7,md,26,90,0.07477,0.04,nc,nc30073187,2016-12-23T10:23:36.890Z,"3 km S of Bishop, California",earthquake,0.3,0.76,0.24,41,reviewed,nc,nc
1995-05-13T20:29:13.160Z,34.637,-116.664,6.52,2.84,ml,0,64.2,,0.18,ci,ci3212885,2016-02-12T03:07:16.395Z,"35km NE of Lucerne Valley, California",earthquake,,0.61,,22,reviewed,ci,ci
1995-05-13T10:01:03.560Z,39.7093333,-110.6528333,8.08,2.52,md,14,159,0.1631,0.25,uu,uu50113980,2018-08-28T14:55:22.570Z,"13 km E of Kenilworth, Utah",earthquake,0.91,3.15,,7,reviewed,uu,uu
1995-05-13T08:51:07.870Z,36.6026667,-121.2086667,6.603,2.73,md,66,28,0.03153,0.06,nc,nc30073146,2016-12-23T10:18:17.670Z,"22 km NNE of Soledad, California",earthquake,0.13,0.3,0.14,43,reviewed,nc,nc
1995-05-13T07:22:47.690Z,32.366,-115.369,5.997,2.5,mc,0,219.9,0.4135,0.266,ci,ci3212858,2016-02-13T04:21:45.082Z,"17km W of Delta, B.C., MX",earthquake,,,,31,reviewed,ci,ci
1995-05-13T02:25:22.140Z,33.975,-116.974,13.758,3.73,ml,0,22.8,,0.198,ci,ci3212848,2016-02-12T15:35:25.799Z,"5km N of Beaumont, California",earthquake,,0.126,,76,reviewed,ci,ci
1995-05-12T14:25:43.330Z,31.839,-115.514,5.883,2.56,mc,0,262,0.8278,0.273,ci,ci3212795,2016-02-11T22:02:43.526Z,"54km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,10,reviewed,ci,ci
1995-05-12T13:43:03.500Z,40.4288333,-124.4098333,9.835,3.3,md,24,238,0.07207,0.05,nc,nc30073116,2016-12-23T10:14:48.907Z,"20 km SW of Ferndale, California",earthquake,0.67,0.2,0.16,53,reviewed,nc,nc
1995-05-11T22:20:09.090Z,38.0445,-118.7271667,8.599,3.05,md,41,216,0.2324,0.07,nc,nc30073087,2016-12-23T10:11:01.920Z,"33 km NW of Benton, California",earthquake,0.56,1.55,0.16,47,reviewed,nc,nc
1995-05-11T21:34:42.440Z,32.012,-115.759,5.767,2.5,mc,0,249.1,0.6361,0.352,ci,ci3212724,2016-02-12T23:15:25.322Z,"60km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,21,reviewed,ci,ci
1995-05-11T16:24:21.910Z,35.848,-117.633,4.306,2.7,ml,0,168.8,,0.151,ci,ci3212697,2016-02-12T00:34:56.151Z,"22km WNW of Searles Valley, California",earthquake,,0.189,,23,reviewed,ci,ci
1995-05-11T02:43:05.330Z,36.5908333,-121.1913333,6.425,2.65,md,62,36,0.01622,0.04,nc,nc30073051,2016-12-23T10:08:06.340Z,"22 km NNE of Soledad, California",earthquake,0.1,0.26,0.11,75,reviewed,nc,nc
1995-05-10T22:51:23.840Z,38.7296667,-119.8208333,-0.573,2.51,md,16,253,0.6928,0.1,nc,nc30073041,2016-12-23T10:07:36.980Z,"4 km S of Alpine Village, California",earthquake,2.48,3.1,0.09,17,reviewed,nc,nc
1995-05-10T20:13:38.000Z,35.849,-117.632,4.256,2.67,ml,0,153.3,0.04344,0.164,ci,ci3212618,2016-02-11T19:17:58.898Z,"22km WNW of Searles Valley, California",earthquake,,0.167,,5,reviewed,ci,ci
1995-05-10T08:45:47.190Z,38.8231667,-122.7768333,3.363,3.13,md,53,43,0.02072,0.06,nc,nc30073022,2016-12-23T10:05:51.420Z,"4 km W of Cobb, California",earthquake,0.1,0.37,0.09,52,reviewed,nc,nc
1995-05-10T00:30:32.970Z,39.374,-123.2648333,2.149,2.77,md,35,70,0.07748,0.07,nc,nc30073012,2016-12-23T10:04:53.330Z,"8 km ESE of Willits, California",earthquake,0.18,1.28,0.12,43,reviewed,nc,nc
1995-05-09T10:38:20.350Z,34.368,-116.471,-1.254,2.73,ml,0,60.5,,0.159,ci,ci3212458,2016-02-12T07:53:10.655Z,"28km N of Yucca Valley, California",earthquake,,0.389,,29,reviewed,ci,ci
1995-05-09T09:47:29.420Z,36.6003333,-121.2043333,6.725,2.55,md,55,32,0.02793,0.05,nc,nc435804,2016-12-23T10:00:30.220Z,"22 km NNE of Soledad, California",earthquake,0.14,0.36,0.1,58,reviewed,nc,nc
1995-05-09T05:46:18.000Z,38.9648333,-123.0676667,2.13,2.72,md,35,43,0.1009,0.05,nc,nc30072965,2016-12-23T09:59:29.290Z,"4 km ESE of Hopland, California",earthquake,0.11,0.95,0.09,40,reviewed,nc,nc
1995-05-09T03:36:30.780Z,39.8398333,-123.503,4.46,2.66,md,21,103,0.03604,0.05,nc,nc30072952,2016-12-23T09:58:33.060Z,"16 km N of Laytonville, California",earthquake,0.21,0.4,0.12,32,reviewed,nc,nc
1995-05-08T19:10:42.670Z,33.889,-116.285,4.793,2.56,ml,0,35.4,,0.198,ci,ci3212393,2016-02-13T09:22:47.776Z,"12km NE of Thousand Palms, California",earthquake,,0.152,,13,reviewed,ci,ci
1995-05-08T18:19:45.330Z,38.681,-118.434,8.9,3.8,ml,,,,,us,usp0006x34,2016-02-12T05:31:40.970Z,"24 km NE of Hawthorne, Nevada",earthquake,,,,,reviewed,nc,brk
1995-05-08T18:10:52.350Z,33.466,-116.431,7.023,2.65,ml,0,35.3,,0.253,ci,ci3212388,2016-02-12T10:22:26.009Z,"24km NNW of Borrego Springs, California",earthquake,,4.015,,11,reviewed,ci,ci
1995-05-07T22:05:26.940Z,33.905,-116.297,8.763,3.05,ml,0,34.2,,0.162,ci,ci3212318,2016-02-13T04:21:27.529Z,"13km NE of Thousand Palms, California",earthquake,,0.473,,49,reviewed,ci,ci
1995-05-07T18:45:26.290Z,44.756,-114.74,5,3.1,ml,,,,0.7,us,usp0006x1p,2014-11-07T00:57:53.735Z,"49 km NW of Challis, Idaho",earthquake,,,,,reviewed,us,but
1995-05-07T18:15:33.900Z,37.258,-121.639,5.813,3.2,ml,0,0,,0,ci,ci3205811,2016-02-11T19:17:52.530Z,"14km N of Morgan Hill, California",earthquake,,,,0,reviewed,ci,ci
1995-05-07T14:49:10.000Z,44.6248333,-110.3853333,2.03,2.51,md,9,185,0.1332,0.25,uu,uu50113680,2018-08-28T14:54:52.100Z,"46 km SSE of Mammoth, Wyoming",earthquake,1.36,2.97,,4,reviewed,uu,uu
1995-05-07T11:03:33.040Z,33.905,-116.288,10.123,4.77,ml,0,35.1,,0.239,ci,ci3212249,2016-02-13T09:22:40.282Z,"13km NE of Thousand Palms, California",earthquake,,0.244,,64,reviewed,ci,ci
1995-05-06T22:42:34.580Z,49.374,-116.741,10,2.7,ml,,,,,us,usp0006x08,2016-07-23T16:28:30.060Z,"35 km NNW of Creston, Canada",earthquake,,,,,reviewed,pgc,pgc
1995-05-06T20:45:55.650Z,25.326,-109.394,10,4.8,mb,,,,1.3,us,usp0006x03,2014-11-07T00:57:53.553Z,"45 km SW of Topolobampo, Mexico",earthquake,,,,18,reviewed,us,us
1995-05-06T14:11:34.310Z,40.4728333,-122.0561667,21.204,2.7,md,25,63,0.1883,0.06,nc,nc30072845,2016-12-23T09:49:02.344Z,"13 km SE of Millville, California",earthquake,0.29,0.81,0.11,30,reviewed,nc,nc
1995-05-06T12:46:33.750Z,40.3916667,-123.6773333,26.055,3.7,mw,43,49,0.1919,0.13,nc,nc30072839,2016-12-23T09:48:40.470Z,"15 km WSW of Mad River, California",earthquake,0.22,0.83,,3,reviewed,nc,nc
1995-05-06T07:51:35.000Z,47,-66.6,5,3.9,mb,,,,,us,usp0006wyz,2014-11-07T00:57:53.457Z,"83 km W of Miramichi, Canada",earthquake,,,,2,reviewed,ott,us
1995-05-05T22:04:22.540Z,38.7956667,-122.7803333,1.851,2.8,md,36,39,0.01622,0.06,nc,nc30072822,2016-12-23T09:46:39.800Z,"5 km WSW of Cobb, California",earthquake,0.13,0.5,0.11,42,reviewed,nc,nc
1995-05-05T18:34:36.720Z,38.508,-114.629,5,3.4,md,,,,0.8,us,usp0006wxs,2016-02-12T10:22:07.713Z,"50 km SE of Lund, Nevada",earthquake,,,,,reviewed,us,ren
1995-05-05T10:05:38.800Z,48.182,-114.491,9,2.5,md,,,,,us,usp0006wx2,2014-11-07T00:57:53.022Z,"5 km W of Batavia, Montana",earthquake,,,,,reviewed,but,but
