time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1980-05-25T20:18:22.020Z,37.728,-118.6593333,6,3.48,ml,8,307,0.7545,0.47,ci,ci12333655,2016-04-02T01:11:14.256Z,"30km ENE of Mammoth Lakes, CA",earthquake,3.11,31.61,0.166,11,reviewed,ci,ci
1980-05-25T20:17:49.250Z,37.6918333,-118.552,6,2.83,ml,7,309,0.6862,0.63,ci,ci3308045,2016-04-02T07:35:58.486Z,"36km NNW of Dixon Lane-Meadow Creek, CA",earthquake,6.88,31.61,0.198,8,reviewed,ci,ci
1980-05-25T20:12:24.000Z,37.366,-118.817,6,3.7,ml,,,,,us,usp00017fc,2016-02-03T02:57:02.130Z,"21 km WSW of Round Valley, California",earthquake,,,,,reviewed,p,pas
1980-05-25T20:10:40.900Z,37.417,-118.8,6,3.3,ml,,,,,us,usp00017fb,2016-02-02T22:53:47.400Z,"17 km SW of Swall Meadows, California",earthquake,,,,,reviewed,p,pas
1980-05-25T20:07:55.190Z,37.5455,-118.7608333,6,3.25,ml,7,293,0.6478,0.53,ci,ci3308042,2016-02-02T18:56:47.380Z,"22km ESE of Mammoth Lakes, CA",earthquake,3.6,31.61,0.059,10,reviewed,ci,ci
1980-05-25T20:02:57.700Z,37.499,-118.8,5,3.4,ml,,,,,us,usp00017fa,2016-02-03T04:15:34.280Z,"9 km SW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T20:01:14.000Z,37.616,-118.767,5,3.1,ml,,,,,us,usp00017f9,2016-04-02T10:58:49.854Z,"8 km NW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T19:56:34.600Z,37.549,-118.7,5,3.3,ml,,,,,us,usp00017f8,2016-02-03T02:54:49.700Z,"1 km ESE of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T19:55:27.870Z,37.5443333,-118.3555,6,3.22,ml,3,345,0.4993,0.35,ci,ci9727166,2016-04-02T07:37:53.373Z,"18km NNE of Dixon Lane-Meadow Creek, CA",earthquake,31.05,31.61,0.212,7,reviewed,ci,ci
1980-05-25T19:55:00.800Z,37.533,-118.767,5,4,ml,,,,,us,usp00017f7,2016-04-02T01:11:12.459Z,"5 km WSW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T19:53:27.600Z,37.466,-118.883,5,3.4,ml,,,,,us,usp00017f6,2016-02-03T02:54:49.210Z,"17 km WSW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T19:51:52.700Z,37.533,-118.883,5,4,ml,,,,,us,usp00017f5,2016-04-01T21:54:28.477Z,"15 km SSE of Mammoth Lakes, California",earthquake,,,,,reviewed,p,pas
1980-05-25T19:49:53.270Z,37.7068333,-118.5931667,6,3.91,ml,2,344,1.329,0.31,ci,ci12333651,2016-02-02T18:56:46.400Z,"35km ENE of Mammoth Lakes, CA",earthquake,28.43,31.61,0.209,12,reviewed,ci,ci
1980-05-25T19:44:50.910Z,37.5538333,-118.807,11.856,6.1,ml,7,191,0.03964,0.1,nc,nc1053054,2022-04-28T01:37:53.969Z,"8 km W of Aspen Springs, California",earthquake,1.82,1.37,,0,reviewed,nc,nc
1980-05-25T19:41:21.140Z,37.495,-118.9081667,-0.721,4.4,ml,4,307,0.1162,0.13,nc,nc1053053,2016-12-13T22:35:57.914Z,"17 km SSE of Mammoth Lakes, California",earthquake,9.79,11.74,,0,reviewed,nc,nc
1980-05-25T19:40:35.350Z,37.6761667,-118.6215,6,2.75,ml,7,306,0.6948,0.7,ci,ci12333647,2016-02-03T02:57:01.630Z,"32km E of Mammoth Lakes, CA",earthquake,6.21,31.61,0.238,8,reviewed,ci,ci
1980-05-25T19:39:03.130Z,37.7551667,-118.7448333,6,2.99,ml,6,305,0.8109,0.54,ci,ci3308036,2016-04-02T04:24:56.970Z,"24km ENE of Mammoth Lakes, CA",earthquake,4.38,31.61,0.263,8,reviewed,ci,ci
1980-05-25T19:35:21.700Z,37.45,-118.95,5,3.5,ml,,,,,us,usp00017f2,2016-02-03T02:57:01.190Z,"22 km S of Mammoth Lakes, California",earthquake,,,,,reviewed,p,pas
1980-05-25T19:34:29.930Z,37.8608333,-118.6778333,6,2.78,ml,6,312,0.8805,0.3,ci,ci12333631,2016-02-03T02:57:00.720Z,"36km NE of Mammoth Lakes, CA",earthquake,2.5,31.61,0.156,4,reviewed,ci,ci
1980-05-25T19:31:47.700Z,37.7,-118.683,4,3.5,ml,,,,,us,usp00017f1,2016-04-02T07:37:52.145Z,"14 km N of Sunny Slopes, California",earthquake,,,,,reviewed,p,pas
1980-05-25T19:22:56.870Z,37.7726667,-118.5405,6,3.32,ml,7,313,0.7586,0.73,ci,ci3308031,2016-02-03T01:33:51.060Z,"41km ENE of Mammoth Lakes, CA",earthquake,6.59,31.61,0.012,8,reviewed,ci,ci
1980-05-25T19:20:34.770Z,37.6603333,-118.7248333,6,2.74,mh,2,332,0.7221,0.1,ci,ci9727118,2016-04-02T14:03:12.218Z,"22km E of Mammoth Lakes, CA",earthquake,5.1,31.61,0.108,5,reviewed,ci,ci
1980-05-25T19:19:25.900Z,37.483,-118.833,5,3.2,ml,,,,,us,usp00017f0,2016-04-01T21:54:01.422Z,"13 km SW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T19:17:59.500Z,37.7116667,-118.7443333,6,2.95,ml,7,303,0.7736,0.58,ci,ci3308030,2016-04-01T21:56:26.436Z,"22km ENE of Mammoth Lakes, CA",earthquake,3.18,31.61,0.306,4,reviewed,ci,ci
1980-05-25T19:12:06.900Z,37.516,-118.817,5,3.2,ml,,,,,us,usp00017ez,2016-02-03T02:57:00.230Z,"10 km WSW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T19:10:56.400Z,37.827,-118.5995,6,3.03,ml,5,314,0.8255,0.67,ci,ci12333487,2016-02-03T02:56:59.780Z,"40km ENE of Mammoth Lakes, CA",earthquake,6.97,31.61,0.216,4,reviewed,ci,ci
1980-05-25T19:09:56.270Z,37.596,-119.117,2.86,3.5,ml,3,305,1.421,0.32,ci,ci12333483,2016-02-02T18:56:44.950Z,"13km WSW of Mammoth Lakes, CA",earthquake,6.38,31.61,0.188,13,reviewed,ci,ci
1980-05-25T19:09:48.550Z,37.742,-118.6615,6,3.01,ml,6,308,0.7677,0.36,ci,ci3308027,2016-04-02T14:03:31.455Z,"30km ENE of Mammoth Lakes, CA",earthquake,4.51,31.61,0.142,4,reviewed,ci,ci
1980-05-25T19:03:48.980Z,33.3353333,-116.3783333,14.66,3.45,ml,54,40,,0.43,ci,ci3308026,2016-04-02T17:19:25.757Z,"9km N of Borrego Springs, CA",earthquake,0.52,0.96,0.332,18,reviewed,ci,ci
1980-05-25T18:54:55.160Z,37.7085,-117.76,6,2.84,ml,3,342,0.7528,0.67,ci,ci9727086,2016-02-03T02:56:58.710Z,"61km SW of Tonopah, NV",earthquake,8.36,31.61,0.178,8,reviewed,ci,ci
1980-05-25T18:48:09.880Z,37.1863333,-118.5841667,6,2.75,ml,3,298,0.3122,0.04,ci,ci9727078,2016-02-03T04:15:32.380Z,"22km SSW of West Bishop, CA",earthquake,2.73,31.61,0.367,10,reviewed,ci,ci
1980-05-25T18:47:21.400Z,37.682,-118.717,4,3.2,ml,,,,,us,usp00017ev,2016-02-03T01:33:49.530Z,"California-Nevada border region",earthquake,,,,,reviewed,p,pas
1980-05-25T18:45:00.800Z,37.582,-118.817,4,3.7,ml,,,,,us,usp00017eu,2016-02-02T21:34:41.500Z,"9 km WNW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T18:41:30.350Z,37.5238333,-118.825,6,3.23,ml,3,323,0.667,0.45,ci,ci9727066,2016-02-02T20:15:52.250Z,"18km SE of Mammoth Lakes, CA",earthquake,6.04,31.61,0.168,16,reviewed,ci,ci
1980-05-25T18:38:44.330Z,37.679,-118.7986667,2.58,3.42,ml,3,331,0.7708,0.75,ci,ci9727058,2016-02-02T20:15:52.710Z,"16km ENE of Mammoth Lakes, CA",earthquake,38.14,33.4,0.2,22,reviewed,ci,ci
1980-05-25T18:38:38.720Z,37.6641667,-118.5585,6,2.78,ml,3,338,0.6627,0.33,ci,ci9727062,2016-02-02T20:15:51.780Z,"33km NNW of Dixon Lane-Meadow Creek, CA",earthquake,9.82,31.61,0.2,8,reviewed,ci,ci
1980-05-25T18:34:15.110Z,37.5978333,-118.8543333,0.129,4.6,ml,5,223,0.02432,0.11,nc,nc1053050,2018-06-04T20:43:45.000Z,"California-Nevada border region",earthquake,5.84,5.07,,0,reviewed,nc,nc
1980-05-25T18:29:23.200Z,37.682,-118.817,7,3.3,ml,,,,,us,usp00017er,2016-02-02T22:53:45.960Z,"14 km ENE of Mammoth Lakes, California",earthquake,,,,,reviewed,p,pas
1980-05-25T18:14:51.880Z,37.92,-117.8176667,6,3.16,ml,3,348,0.9244,0.26,ci,ci9727046,2016-02-02T18:56:44.000Z,"54km WSW of Tonopah, NV",earthquake,20.91,31.61,0.266,8,reviewed,ci,ci
1980-05-25T18:13:58.500Z,37.55,-118.817,1,4.1,ml,,,,,us,usp00017eq,2016-04-02T14:03:30.154Z,"9 km W of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T18:11:40.400Z,37.533,-118.817,4,3.5,ml,,,,,us,usp00017ep,2016-02-02T20:15:50.770Z,"9 km WSW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T18:10:05.170Z,37.7603333,-118.6395,6,2.92,ml,6,309,0.7766,0.89,ci,ci3308016,2016-02-02T20:15:50.300Z,"33km ENE of Mammoth Lakes, CA",earthquake,8.96,31.61,0.121,8,reviewed,ci,ci
1980-05-25T18:08:13.950Z,37.7513333,-118.497,6,2.94,ml,7,314,0.7276,0.55,ci,ci3308015,2016-02-02T20:15:49.820Z,"41km N of Dixon Lane-Meadow Creek, CA",earthquake,4.62,31.61,0.085,12,reviewed,ci,ci
1980-05-25T18:05:47.100Z,37.567,-118.7,5,3.8,ml,,,,,us,usp00017en,2016-04-02T01:11:28.980Z,"1 km NE of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T18:02:44.470Z,37.4938333,-118.8563333,6,2.88,mh,2,342,0.6649,0.04,ci,ci3308013,2016-02-03T00:11:44.090Z,"19km SE of Mammoth Lakes, CA",earthquake,3,31.61,0.201,9,reviewed,ci,ci
1980-05-25T18:00:57.960Z,37.8716667,-118.4906667,6,3.3,ml,2,346,0.8419,0.01,ci,ci9727018,2016-02-02T22:51:20.250Z,"50km ENE of Mammoth Lakes, CA",earthquake,3.39,31.61,0.256,8,reviewed,ci,ci
1980-05-25T18:00:24.930Z,37.5191667,-118.7866667,6,2.98,mh,7,291,0.6422,0.66,ci,ci3308012,2016-04-02T04:31:16.120Z,"21km SE of Mammoth Lakes, CA",earthquake,4.69,31.61,0.213,8,reviewed,ci,ci
1980-05-25T17:59:03.250Z,37.495,-118.664,5,2.7,mh,,,,,ci,ci9727010,2016-02-03T04:15:31.960Z,"24km NW of West Bishop, CA",earthquake,,,,0,reviewed,ci,ci
1980-05-25T17:57:50.620Z,37.671,-118.743,2.69,2.7,mh,,,,,ci,ci9727006,2016-02-03T00:11:43.670Z,"21km E of Mammoth Lakes, CA",earthquake,,,,0,reviewed,ci,ci
1980-05-25T17:54:41.800Z,37.533,-118.933,6,3.6,ml,,,,,us,usp00017em,2016-04-02T20:20:45.632Z,"13 km SSE of Mammoth Lakes, California",earthquake,,,,,reviewed,p,pas
1980-05-25T17:53:10.530Z,37.8013333,-118.7213333,6,3.07,ml,2,353,0.8421,0.26,ci,ci9726998,2016-02-03T01:30:59.870Z,"29km NE of Mammoth Lakes, CA",earthquake,21.5,31.61,0.012,4,reviewed,ci,ci
1980-05-25T17:50:25.740Z,37.6,-118.817,4,3.27,ml,,,,,ci,ci9726994,2016-02-03T02:56:58.260Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,0.077,5,reviewed,ci,ci
1980-05-25T17:48:29.600Z,37.585,-118.9025,0.679,4.6,ml,4,262,0.06216,0.14,nc,nc1053049,2018-06-04T20:43:45.000Z,"9 km SE of Mammoth Lakes, CA",earthquake,11.85,7.39,,0,reviewed,nc,nc
1980-05-25T17:46:51.410Z,37.3961667,-119.1483333,6,3.74,ml,3,312,0.8085,0.82,ci,ci9726986,2016-02-02T21:34:40.470Z,"31km SSW of Mammoth Lakes, CA",earthquake,13.18,31.61,0.165,22,reviewed,ci,ci
1980-05-25T17:46:04.240Z,37.503,-118.728,5,3.56,ml,,,,,ci,ci9726978,2016-02-03T01:33:48.330Z,"27km SE of Mammoth Lakes, CA",earthquake,,,0.181,10,reviewed,ci,ci
1980-05-25T17:45:47.340Z,37.6,-118.817,4,3.5,mh,,,,,ci,ci9726974,2016-02-02T20:15:54.610Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,0.187,11,reviewed,ci,ci
1980-05-25T17:45:35.700Z,37.549,-118.817,3,3.6,ml,,,,,us,usp00017ej,2016-02-03T04:15:36.710Z,"9 km W of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T17:44:28.200Z,37.499,-118.817,5,3.4,ml,,,,,us,usp00017eh,2016-04-02T14:09:09.466Z,"11 km SW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T17:41:23.300Z,37.7063333,-118.474,6,2.83,ml,4,315,0.6793,0.99,ci,ci3308009,2016-02-03T04:15:31.050Z,"36km N of Dixon Lane-Meadow Creek, CA",earthquake,15.74,31.61,0.106,8,reviewed,ci,ci
1980-05-25T17:38:38.130Z,37.741,-118.6361667,6,2.81,ml,8,308,0.758,0.54,ci,ci3308008,2016-02-02T22:53:45.490Z,"32km ENE of Mammoth Lakes, CA",earthquake,3.76,31.61,0.038,6,reviewed,ci,ci
1980-05-25T17:34:12.920Z,37.4736667,-118.9436667,6,3.35,ml,2,341,0.7067,0.06,ci,ci9726954,2016-02-03T04:13:02.620Z,"18km S of Mammoth Lakes, CA",earthquake,2.05,31.61,0.127,6,reviewed,ci,ci
1980-05-25T17:32:59.100Z,37.616,-118.9,6,3.4,ml,,,,,us,usp00017eg,2016-02-02T21:32:13.570Z,"7 km ESE of Mammoth Lakes, California",earthquake,,,,,reviewed,p,pas
1980-05-25T17:31:35.030Z,37.6096667,-118.9111667,6,2.94,ml,2,345,0.776,0.38,ci,ci12330551,2016-04-02T10:59:13.603Z,"7km ESE of Mammoth Lakes, CA",earthquake,11.05,31.61,0.208,4,reviewed,ci,ci
1980-05-25T17:29:14.560Z,37.693,-118.6735,6,2.74,ml,2,335,0.7289,0.32,ci,ci9726942,2016-02-03T01:33:52.090Z,"28km ENE of Mammoth Lakes, CA",earthquake,6.62,31.61,0.042,8,reviewed,ci,ci
1980-05-25T17:27:12.500Z,37.499,-118.867,4,3.6,ml,,,,,us,usp00017ef,2016-02-02T22:51:16.720Z,"14 km WSW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T17:23:01.610Z,37.2178333,-118.6205,5.8,2.8,ml,3,302,0.3522,0.01,ci,ci9726934,2016-02-03T01:33:47.410Z,"22km SW of West Bishop, CA",earthquake,10.46,6.28,0.367,6,reviewed,ci,ci
1980-05-25T17:22:04.000Z,37.5,-118.75,6,3.43,ml,,,,,ci,ci12333451,2016-02-02T20:15:48.840Z,"25km SE of Mammoth Lakes, CA",earthquake,,,0.314,22,reviewed,ci,ci
1980-05-25T17:21:53.300Z,37.616,-118.817,5,3.5,ml,,,,,us,usp00017ee,2016-02-03T00:09:37.050Z,"11 km NW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T17:20:10.260Z,37.8258333,-118.6251667,6,2.85,ml,3,341,0.832,0.07,ci,ci12333447,2016-02-03T04:15:30.530Z,"38km NE of Mammoth Lakes, CA",earthquake,3.14,31.61,0.167,4,reviewed,ci,ci
1980-05-25T17:18:23.600Z,37.533,-118.883,5,3.9,ml,,,,,us,usp00017ed,2016-02-03T01:33:46.910Z,"15 km SSE of Mammoth Lakes, California",earthquake,,,,,reviewed,p,pas
1980-05-25T17:17:29.330Z,37.686,-117.7673333,6,3.73,ml,3,341,0.7305,0.35,ci,ci9726918,2016-02-03T02:56:57.800Z,"64km SW of Tonopah, NV",earthquake,6.1,31.61,0.257,20,reviewed,ci,ci
1980-05-25T17:16:55.400Z,37.417,-118.8,5,3.8,ml,,,,,us,usp00017ec,2016-02-02T22:53:45.000Z,"17 km SW of Swall Meadows, California",earthquake,,,,,reviewed,p,pas
1980-05-25T17:16:06.500Z,37.4108333,-118.8515,5,3.07,ml,2,338,0.6105,0.03,ci,ci9726910,2016-02-02T18:56:43.530Z,"28km SSE of Mammoth Lakes, CA",earthquake,6.27,11.02,0.283,4,reviewed,ci,ci
1980-05-25T17:15:31.140Z,37.6893333,-118.671,6,3.4,ml,3,335,0.7248,0.43,ci,ci9726906,2016-02-02T18:56:43.040Z,"28km ENE of Mammoth Lakes, CA",earthquake,8.62,31.61,0.09,20,reviewed,ci,ci
1980-05-25T17:13:48.520Z,37.478,-118.879,6,3.2,ml,0,,0.6685,,ci,ci9726902,2016-04-01T21:54:11.424Z,"20km SSE of Mammoth Lakes, CA",earthquake,,,0.164,6,reviewed,ci,ci
1980-05-25T17:12:39.640Z,37.7766667,-117.7941667,6,3.76,ml,3,344,0.8003,0.39,ci,ci9726898,2016-02-02T22:53:44.520Z,"59km WSW of Tonopah, NV",earthquake,7.02,31.61,0.15,26,reviewed,ci,ci
1980-05-25T17:11:40.350Z,37.1395,-118.5576667,6,3.76,ml,3,290,0.2754,0,ci,ci9726894,2016-02-03T00:11:43.220Z,"24km W of Big Pine, CA",earthquake,2.01,31.61,0.155,10,reviewed,ci,ci
1980-05-25T17:08:28.900Z,37.609,-118.877,20,4.2,mb,,,,,us,usp00017eb,2018-06-04T20:43:45.000Z,"9 km ESE of Mammoth Lakes, California",earthquake,,,,,reviewed,b,us
1980-05-25T17:06:22.990Z,37.5925,-118.8621667,0.839,4.6,ml,5,141,0.03333,0.05,nc,nc1053046,2018-06-04T20:43:45.000Z,"11 km ESE of Mammoth Lakes, California",earthquake,0.58,8.92,,0,reviewed,nc,nc
1980-05-25T17:05:40.000Z,37.45,-118.7,5,3.1,ml,,,,,us,usp00017e9,2016-02-02T18:54:24.270Z,"8 km SW of Swall Meadows, California",earthquake,,,,,reviewed,p,pas
1980-05-25T17:03:29.800Z,37.533,-118.867,5,3.8,ml,,,,,us,usp00017e8,2016-02-02T22:51:16.270Z,"13 km W of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T17:03:10.080Z,37.2263333,-118.6375,5.81,2.66,ml,3,302,0.3681,0.1,ci,ci9726866,2016-02-02T18:56:48.330Z,"22km SW of West Bishop, CA",earthquake,12.68,7.62,0.249,8,reviewed,ci,ci
1980-05-25T17:01:46.600Z,37.2255,-118.6108333,5.06,2.64,ml,3,304,0.349,0.18,ci,ci9726862,2016-02-03T00:11:46.030Z,"20km SW of West Bishop, CA",earthquake,5.96,31.61,0.33,8,reviewed,ci,ci
1980-05-25T17:01:05.560Z,37.4588333,-118.8835,6,3.01,ml,2,340,0.6595,0.22,ci,ci12330539,2016-02-02T21:32:13.110Z,"22km SSE of Mammoth Lakes, CA",earthquake,6.01,31.61,0.278,5,reviewed,ci,ci
1980-05-25T16:59:49.700Z,37.567,-118.833,4,4,ml,,,,,us,usp00017e7,2016-02-02T21:34:39.980Z,"California-Nevada border region",earthquake,,,,,reviewed,p,pas
1980-05-25T16:59:47.690Z,37.8113333,-118.5711667,6,4.05,ml,3,343,0.8031,0.63,ci,ci9726858,2016-02-03T00:11:42.200Z,"41km ENE of Mammoth Lakes, CA",earthquake,14.63,31.61,0.113,24,reviewed,ci,ci
1980-05-25T16:59:27.500Z,37.227,-118.6225,5.54,3.09,ml,3,303,0.3579,0.3,ci,ci9726850,2016-02-02T21:34:39.530Z,"21km SW of West Bishop, CA",earthquake,23.51,14.03,0.254,6,reviewed,ci,ci
1980-05-25T16:58:35.560Z,37.0163333,-118.1278333,6,2.87,ml,2,241,0.09014,0.33,ci,ci9726842,2016-02-03T00:09:36.660Z,"22km SE of Big Pine, CA",earthquake,29.83,31.61,0.332,5,reviewed,ci,ci
1980-05-25T16:57:59.700Z,37.1171667,-118.4841667,5,3.16,ml,3,288,0.2127,0.01,ci,ci9726846,2016-02-03T04:15:30.070Z,"18km WSW of Big Pine, CA",earthquake,2.98,31.61,0.515,8,reviewed,ci,ci
1980-05-25T16:56:13.100Z,37.633,-118.9,5,4.3,ml,,,,,us,usp00017e6,2016-02-02T22:53:44.050Z,"6 km ESE of Mammoth Lakes, California",earthquake,,,,,reviewed,p,pas
1980-05-25T16:54:34.040Z,37.6,-118.817,4,3.5,mh,,,,,ci,ci9726834,2016-02-03T04:15:36.280Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,0,reviewed,ci,ci
1980-05-25T16:54:05.840Z,37.6,-118.817,4,3.72,ml,,,,,ci,ci9726830,2016-02-02T22:53:48.800Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,0.105,8,reviewed,ci,ci
1980-05-25T16:53:47.340Z,37.6,-118.817,4,3.87,ml,,,,,ci,ci9726826,2016-02-02T20:15:54.170Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,0.089,8,reviewed,ci,ci
1980-05-25T16:52:29.160Z,37.621,-118.726,4.29,4.6,mh,,,,,ci,ci9726818,2016-02-02T22:53:48.380Z,"22km E of Mammoth Lakes, CA",earthquake,,,,0,reviewed,ci,ci
1980-05-25T16:52:28.500Z,37.649,-118.733,5,4.5,ml,,,,,us,usp00017e5,2016-02-02T21:32:12.650Z,"10 km NNW of Sunny Slopes, California",earthquake,,,,,reviewed,p,pas
1980-05-25T16:49:27.160Z,37.6768333,-118.8996667,6.686,6,ml,42,55,0.06126,1.35,nc,nc1053045,2022-04-28T01:37:52.136Z,"7 km ENE of Mammoth Lakes, California",earthquake,1.99,2.52,,0,reviewed,nc,nc
1980-05-25T16:48:54.360Z,37.6088333,-118.9138333,6,3.42,ml,3,268,,0.37,ci,ci9726814,2016-02-03T01:33:45.360Z,"6km ESE of Mammoth Lakes, CA",earthquake,8.05,31.61,0.048,8,reviewed,ci,ci
1980-05-25T16:47:33.510Z,37.552,-118.9083333,6,3.49,ml,2,344,0.7344,0.12,ci,ci9726806,2016-02-02T22:51:15.800Z,"11km SSE of Mammoth Lakes, CA",earthquake,2.73,31.61,0.052,5,reviewed,ci,ci
1980-05-25T16:45:28.900Z,37.483,-118.8,5,4.1,ml,,,,,us,usp00017e3,2016-02-02T21:34:47.630Z,"11 km SW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T16:44:41.980Z,37.6106667,-118.9628333,6,3.43,ml,2,345,0.806,0.1,ci,ci9726798,2016-02-02T20:13:45.110Z,"3km SSE of Mammoth Lakes, CA",earthquake,2.68,31.61,0.282,4,reviewed,ci,ci
1980-05-25T16:44:02.130Z,37.6,-118.817,4,3.1,mh,,,,,ci,ci9726794,2016-02-03T00:11:45.600Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,0,reviewed,ci,ci
1980-05-25T16:41:57.300Z,37.533,-118.833,4,4.4,ml,,,,,us,usp00017e2,2016-02-03T01:30:58.200Z,"10 km WSW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T16:39:44.600Z,37.417,-118.85,5,3.9,ml,,,,,us,usp00017e1,2016-02-02T22:51:15.320Z,"19 km SW of Aspen Springs, California",earthquake,,,,,reviewed,p,pas
1980-05-25T16:38:46.760Z,37.6,-118.817,4,4.2,mh,,,,,ci,ci9726782,2016-02-02T19:45:11.360Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,,reviewed,ci,ci
1980-05-25T16:37:56.860Z,37.6,-118.817,4,4,mh,,,,,ci,ci9726778,2016-02-03T03:45:39.500Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,,reviewed,ci,ci
1980-05-25T16:37:21.310Z,37.6,-118.817,4,4,mh,,,,,ci,ci9726774,2016-02-02T18:25:22.070Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,,reviewed,ci,ci
1980-05-25T16:37:00.960Z,37.6,-118.817,4,4,mh,,,,,ci,ci9726770,2016-02-02T21:04:01.840Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,,reviewed,ci,ci
1980-05-25T16:36:49.230Z,37.6,-118.817,4,4.3,mh,,,,,ci,ci9726766,2016-02-03T02:24:37.510Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,,reviewed,ci,ci
1980-05-25T16:33:44.000Z,37.5903333,-118.831,6.806,6.1,ml,11,159,0.004505,0.15,nc,nc1053043,2022-04-28T01:37:50.349Z,"11 km WNW of Aspen Springs, California",earthquake,1.71,1.44,,0,reviewed,nc,nc
1980-05-25T15:16:21.980Z,46.2026667,-122.2146667,9.281,2.5,md,17,83,0.01765,0.16,uw,uw10100453,2016-07-24T21:36:50.450Z,"37 km NNE of Amboy, Washington",earthquake,0.541,0.89,0.07,7,reviewed,uw,uw
1980-05-25T11:05:59.470Z,36.589,-121.1818333,3.713,2.81,md,51,38,0.01532,0.06,nc,nc1053042,2016-12-13T22:34:57.460Z,"22 km NE of Soledad, California",earthquake,0.14,0.34,0.12,16,reviewed,nc,nc
1980-05-25T05:31:25.170Z,40.3048333,-124.5018333,25.981,3.46,md,19,251,0.1865,0.06,nc,nc1053039,2016-12-13T22:34:36.003Z,"36 km SSW of Ferndale, California",earthquake,1.52,1.29,,1,reviewed,nc,nc
1980-05-25T04:49:34.490Z,37.6413333,-118.8508333,4.071,3.9,ml,5,161,0.05495,0.04,nc,nc1053037,2016-12-13T22:34:26.499Z,"10 km E of Mammoth Lakes, California",earthquake,4.29,7.97,,0,reviewed,nc,nc
1980-05-25T04:36:59.710Z,37.741,-118.1935,6,2.54,mh,2,348,1.302,0.03,ci,ci12330535,2016-02-03T02:54:45.470Z,"44km NNE of Dixon Lane-Meadow Creek, CA",earthquake,4.43,31.61,0.487,2,reviewed,ci,ci
1980-05-25T00:41:24.670Z,46.3305,-122.2101667,1.266,2.5,md,16,95,0.09479,0.13,uw,uw10097248,2016-07-24T21:35:48.360Z,"25 km S of Morton, Washington",earthquake,0.326,0.67,0.04,9,reviewed,uw,uw
1980-05-24T23:01:23.690Z,46.3328333,-122.213,1.516,4.1,md,24,50,0.09356,0.19,uw,uw10097138,2016-07-24T21:35:45.490Z,"25 km S of Morton, Washington",earthquake,0.594,1.48,0.02,12,reviewed,uw,uw
1980-05-24T10:30:38.880Z,35.4078333,-118.6801667,6,2.5,ml,4,220,0.2792,0.2,ci,ci12330527,2016-02-02T21:34:39.060Z,"26km NNE of Arvin, CA",earthquake,2.89,31.61,0.147,10,reviewed,ci,ci
1980-05-24T10:03:36.300Z,39.937,-111.966,5,5,mb,,,,,us,usp00017d8,2014-11-06T23:24:22.039Z,"1 km SSW of Mount Nebo, Utah",earthquake,,,,,reviewed,u,us
1980-05-23T17:18:30.890Z,33.092,-115.571,13.97,2.56,ml,12,88,0.07779,0.4,ci,ci9726742,2016-02-02T21:34:38.530Z,"6km SW of Calipatria, CA",earthquake,1.22,1.87,0.056,6,reviewed,ci,ci
1980-05-23T13:50:49.370Z,46.3383333,-122.215,2.664,3.3,md,20,75,0.1457,0.21,uw,uw10096268,2016-07-24T21:35:29.360Z,"24 km S of Morton, Washington",earthquake,0.772,1.91,0.07,10,reviewed,uw,uw
